,BICYCLE_IND,PEDESTRIAN_IND,ROAD_DESCRIPTION_AT INTERSECTION,ROAD_DESCRIPTION_PARKING LOT,LIGHT_CONDITION_DARK-LIGHTED,LIGHT_CONDITION_DAY LIGHT
28932,0.0,0.5,1.0,0.0,0.0,0.0
28938,0.0,0.25,1.0,0.0,1.0,0.0
28947,0.0,0.0,0.0,0.0,0.0,1.0
28965,0.0,0.25,0.0,0.0,0.0,1.0
28976,0.25,0.0,1.0,0.0,0.0,1.0
28991,0.0,0.0,0.0,0.0,0.0,1.0
28993,0.0,0.0,1.0,0.0,1.0,0.0
29076,0.0,0.0,1.0,0.0,1.0,0.0
29087,0.0,0.25,1.0,0.0,0.0,1.0
29166,0.0,0.0,0.0,0.0,1.0,0.0
29179,0.0,0.0,1.0,0.0,0.0,1.0
29226,0.0,0.0,0.0,0.0,1.0,0.0
29240,0.0,0.0,1.0,0.0,0.0,1.0
29243,0.0,0.0,0.0,0.0,0.0,1.0
29320,0.25,0.0,0.0,0.0,0.0,1.0
29322,0.0,0.0,1.0,0.0,0.0,1.0
29330,0.0,0.0,0.0,0.0,0.0,0.0
29341,0.0,0.0,1.0,0.0,1.0,0.0
29344,0.0,0.0,0.0,0.0,0.0,1.0
29357,0.0,0.0,0.0,0.0,0.0,0.0
29394,0.0,0.0,0.0,0.0,0.0,1.0
29410,0.0,0.0,0.0,0.0,1.0,0.0
29422,0.0,0.0,1.0,0.0,0.0,1.0
29505,0.0,0.0,0.0,0.0,0.0,1.0
29507,0.0,0.0,0.0,0.0,0.0,1.0
29548,0.25,0.0,1.0,0.0,0.0,1.0
29586,0.0,0.0,0.0,0.0,1.0,0.0
29656,0.0,0.0,1.0,0.0,0.0,1.0
29670,0.0,0.0,1.0,0.0,0.0,0.0
29761,0.0,0.25,0.0,1.0,0.0,0.0
29836,0.0,0.0,1.0,0.0,0.0,1.0
29863,0.0,0.0,1.0,0.0,0.0,0.0
29864,0.0,0.0,1.0,0.0,1.0,0.0
29889,0.0,0.25,0.0,0.0,1.0,0.0
29890,0.0,0.0,0.0,0.0,1.0,0.0
29902,0.0,0.0,1.0,0.0,0.0,1.0
29915,0.0,0.0,0.0,0.0,0.0,1.0
29929,0.0,0.0,1.0,0.0,0.0,1.0
30084,0.0,0.0,1.0,0.0,0.0,0.0
30114,0.0,0.0,0.0,0.0,1.0,0.0
30267,0.0,0.0,1.0,0.0,0.0,1.0
30301,0.0,0.0,0.0,0.0,0.0,1.0
30315,0.0,0.0,1.0,0.0,0.0,1.0
30326,0.25,0.0,0.0,0.0,0.0,1.0
30391,0.0,0.0,1.0,0.0,1.0,0.0
30427,0.0,0.0,0.0,0.0,0.0,1.0
30461,0.0,0.0,0.0,0.0,1.0,0.0
30594,0.0,0.0,0.0,0.0,0.0,1.0
30595,0.0,0.0,0.0,0.0,0.0,1.0
30631,0.0,0.0,1.0,0.0,0.0,1.0
30646,0.0,0.0,0.0,0.0,0.0,1.0
30688,0.0,0.0,1.0,0.0,0.0,1.0
30719,0.0,0.25,0.0,0.0,1.0,0.0
30731,0.0,0.0,1.0,0.0,1.0,0.0
30792,0.0,0.0,0.0,0.0,0.0,1.0
30947,0.0,0.5,1.0,0.0,0.0,0.0
30955,0.0,0.0,0.0,0.0,1.0,0.0
31203,0.0,0.0,0.0,0.0,0.0,1.0
31224,0.0,0.25,1.0,0.0,0.0,1.0
31278,0.0,0.25,0.0,0.0,0.0,1.0
31336,0.0,0.0,0.0,0.0,1.0,0.0
31337,0.0,0.0,0.0,0.0,0.0,0.0
31431,0.0,0.25,1.0,0.0,0.0,1.0
31504,0.0,0.0,0.0,0.0,0.0,1.0
31523,0.0,0.0,0.0,0.0,0.0,1.0
31631,0.0,0.0,1.0,0.0,0.0,1.0
31679,0.0,0.0,0.0,1.0,0.0,1.0
31682,0.0,0.25,0.0,0.0,0.0,1.0
31710,0.0,0.0,0.0,0.0,1.0,0.0
31712,0.0,0.0,0.0,0.0,1.0,0.0
31713,0.0,0.0,0.0,0.0,1.0,0.0
31728,0.0,0.0,1.0,0.0,1.0,0.0
31742,0.0,0.0,0.0,0.0,0.0,1.0
31775,0.0,0.25,0.0,0.0,1.0,0.0
31851,0.0,0.0,0.0,0.0,1.0,0.0
31852,0.0,0.75,0.0,0.0,1.0,0.0
31870,0.0,0.0,0.0,0.0,1.0,0.0
31966,0.0,0.0,1.0,0.0,0.0,1.0
31978,0.25,0.0,1.0,0.0,1.0,0.0
31988,0.0,0.0,1.0,0.0,1.0,0.0
32015,0.0,0.0,0.0,0.0,1.0,0.0
32017,0.0,0.25,1.0,0.0,0.0,1.0
32039,0.0,0.0,0.0,0.0,1.0,0.0
32043,0.0,0.0,0.0,0.0,1.0,0.0
32061,0.0,0.0,1.0,0.0,1.0,0.0
32077,0.0,0.25,0.0,1.0,0.0,1.0
32080,0.0,0.25,0.0,0.0,0.0,1.0
32098,0.0,0.25,0.0,0.0,0.0,1.0
32105,0.25,0.0,1.0,0.0,0.0,1.0
32111,0.0,0.25,0.0,0.0,1.0,0.0
32141,0.0,0.0,1.0,0.0,1.0,0.0
32217,0.0,0.25,1.0,0.0,1.0,0.0
32307,0.0,0.0,1.0,0.0,0.0,1.0
32403,0.0,0.0,1.0,0.0,0.0,1.0
32421,0.25,0.0,0.0,0.0,0.0,1.0
32450,0.0,0.0,0.0,0.0,0.0,1.0
32453,0.0,0.0,0.0,0.0,0.0,1.0
32458,0.0,0.0,1.0,0.0,1.0,0.0
32496,0.0,0.0,1.0,0.0,0.0,1.0
32532,0.0,0.0,1.0,0.0,0.0,1.0
32544,0.0,0.0,1.0,0.0,0.0,1.0
32545,0.0,0.0,0.0,0.0,0.0,1.0
32646,0.0,0.0,1.0,0.0,0.0,1.0
32666,0.0,0.0,1.0,0.0,0.0,1.0
32670,0.0,0.0,1.0,0.0,0.0,1.0
32748,0.0,0.0,0.0,0.0,1.0,0.0
32754,0.0,0.0,0.0,0.0,1.0,0.0
32760,0.0,0.0,1.0,0.0,1.0,0.0
32794,0.0,0.0,0.0,0.0,0.0,1.0
32835,0.0,0.0,1.0,0.0,0.0,1.0
32856,0.0,0.0,1.0,0.0,0.0,1.0
32907,0.0,0.25,0.0,0.0,1.0,0.0
32934,0.0,0.0,0.0,0.0,0.0,1.0
32960,0.0,0.0,0.0,0.0,0.0,1.0
32964,0.0,0.25,1.0,0.0,0.0,1.0
33001,0.0,0.0,0.0,0.0,0.0,1.0
33002,0.0,0.0,0.0,0.0,0.0,1.0
33015,0.0,0.25,0.0,0.0,0.0,1.0
33111,0.0,0.0,1.0,0.0,0.0,1.0
33157,0.0,0.0,0.0,0.0,0.0,1.0
33174,0.0,0.0,1.0,0.0,0.0,1.0
33226,0.0,0.0,1.0,0.0,0.0,1.0
33235,0.0,0.0,0.0,0.0,0.0,1.0
33353,0.0,0.0,0.0,0.0,0.0,0.0
33406,0.0,0.0,1.0,0.0,1.0,0.0
33495,0.0,0.25,1.0,0.0,0.0,1.0
33506,0.0,0.0,1.0,0.0,1.0,0.0
33523,0.0,0.0,0.0,0.0,1.0,0.0
33538,0.0,0.25,1.0,0.0,0.0,1.0
33614,0.0,0.0,0.0,0.0,0.0,1.0
33669,0.0,0.0,0.0,0.0,0.0,1.0
33688,0.0,0.0,1.0,0.0,1.0,0.0
33804,0.0,0.25,1.0,0.0,0.0,1.0
33824,0.0,0.0,0.0,0.0,0.0,1.0
33871,0.0,0.25,0.0,0.0,1.0,0.0
33893,0.0,0.25,1.0,0.0,1.0,0.0
34010,0.0,0.0,1.0,0.0,1.0,0.0
34019,0.0,0.5,1.0,0.0,1.0,0.0
34119,0.0,0.0,0.0,0.0,1.0,0.0
34129,0.0,0.0,1.0,0.0,1.0,0.0
34157,0.0,0.25,1.0,0.0,0.0,0.0
34197,0.0,0.0,1.0,0.0,0.0,1.0
34240,0.0,0.25,0.0,1.0,0.0,1.0
34273,0.0,0.0,1.0,0.0,0.0,1.0
34339,0.0,0.0,0.0,0.0,0.0,1.0
34355,0.0,0.0,0.0,0.0,1.0,0.0
34367,0.0,0.0,1.0,0.0,0.0,1.0
34379,0.0,0.0,0.0,0.0,0.0,1.0
34425,0.0,0.0,1.0,0.0,0.0,1.0
34452,0.0,0.0,1.0,0.0,0.0,0.0
34470,0.0,0.0,1.0,0.0,0.0,1.0
34527,0.0,0.0,1.0,0.0,1.0,0.0
34661,0.0,0.0,0.0,0.0,1.0,0.0
34707,0.0,0.0,1.0,0.0,1.0,0.0
34714,0.0,0.0,0.0,0.0,1.0,0.0
34744,0.0,0.0,0.0,0.0,0.0,1.0
34774,0.0,0.25,0.0,0.0,0.0,1.0
34811,0.0,0.0,0.0,0.0,0.0,1.0
34851,0.0,0.0,1.0,0.0,0.0,1.0
34859,0.0,0.25,0.0,0.0,0.0,1.0
34956,0.0,0.0,0.0,0.0,1.0,0.0
34996,0.0,0.0,1.0,0.0,0.0,1.0
35056,0.0,0.25,0.0,0.0,0.0,1.0
35070,0.0,0.25,0.0,1.0,0.0,1.0
35129,0.0,0.0,1.0,0.0,1.0,0.0
35232,0.0,0.0,0.0,0.0,1.0,0.0
35277,0.25,0.0,1.0,0.0,1.0,0.0
35290,0.0,0.0,1.0,0.0,0.0,1.0
35312,0.0,0.0,1.0,0.0,0.0,1.0
35377,0.0,0.0,0.0,1.0,1.0,0.0
35394,0.0,0.0,0.0,0.0,1.0,0.0
35452,0.25,0.0,1.0,0.0,0.0,1.0
35479,0.0,0.0,0.0,0.0,1.0,0.0
35497,0.0,0.0,1.0,0.0,1.0,0.0
35504,0.0,0.0,0.0,0.0,0.0,1.0
35515,0.0,0.0,0.0,0.0,0.0,1.0
35534,0.0,0.0,0.0,0.0,0.0,0.0
35663,0.25,0.0,0.0,0.0,1.0,0.0
35713,0.0,0.0,0.0,0.0,1.0,0.0
35754,0.0,0.25,0.0,0.0,0.0,1.0
35780,0.0,0.0,1.0,0.0,0.0,1.0
35790,0.0,0.0,0.0,0.0,0.0,1.0
35797,0.25,0.0,1.0,0.0,0.0,1.0
35842,0.0,0.25,1.0,0.0,1.0,0.0
35854,0.0,0.0,0.0,0.0,0.0,0.0
35873,0.0,0.0,0.0,0.0,0.0,1.0
35885,0.0,0.0,1.0,0.0,0.0,1.0
35896,0.0,0.0,0.0,0.0,0.0,1.0
36011,0.25,0.0,0.0,0.0,0.0,1.0
36074,0.0,0.0,1.0,0.0,0.0,1.0
36077,0.25,0.0,0.0,0.0,0.0,1.0
36085,0.0,0.0,1.0,0.0,0.0,1.0
36260,0.0,0.25,1.0,0.0,0.0,1.0
36326,0.0,0.25,0.0,0.0,0.0,1.0
36337,0.0,0.0,0.0,0.0,0.0,1.0
36345,0.0,0.0,0.0,0.0,1.0,0.0
36470,0.0,0.0,0.0,0.0,0.0,1.0
36498,0.0,0.0,0.0,0.0,1.0,0.0
36523,0.0,0.25,0.0,0.0,0.0,0.0
36526,0.0,0.0,0.0,0.0,0.0,1.0
36685,0.0,0.0,1.0,0.0,0.0,1.0
36719,0.0,0.0,1.0,0.0,0.0,1.0
36775,0.0,0.0,1.0,0.0,0.0,1.0
36811,0.0,0.0,0.0,0.0,0.0,1.0
36835,0.0,0.0,1.0,0.0,1.0,0.0
36850,0.0,0.25,1.0,0.0,0.0,1.0
36870,0.0,0.0,0.0,0.0,1.0,0.0
36923,0.0,0.25,0.0,0.0,0.0,0.0
36937,0.0,0.0,1.0,0.0,0.0,1.0
36945,0.0,0.25,0.0,0.0,1.0,0.0
36961,0.0,0.0,1.0,0.0,1.0,0.0
37042,0.0,0.25,1.0,0.0,0.0,1.0
37058,0.0,0.0,0.0,0.0,0.0,1.0
37067,0.0,0.0,1.0,0.0,1.0,0.0
37098,0.0,0.0,1.0,0.0,1.0,0.0
37105,0.0,0.0,0.0,0.0,0.0,1.0
37113,0.0,0.0,0.0,0.0,0.0,1.0
37122,0.0,0.0,0.0,0.0,0.0,1.0
37149,0.0,0.25,1.0,0.0,0.0,1.0
37198,0.0,0.0,0.0,0.0,1.0,0.0
37228,0.0,0.25,0.0,0.0,1.0,0.0
37237,0.0,0.0,0.0,0.0,0.0,1.0
37326,0.0,0.0,0.0,0.0,1.0,0.0
37363,0.0,0.0,1.0,0.0,0.0,1.0
37377,0.0,0.25,0.0,0.0,1.0,0.0
37400,0.0,0.0,0.0,0.0,0.0,1.0
37413,0.0,0.25,1.0,0.0,1.0,0.0
37425,0.0,0.0,1.0,0.0,0.0,0.0
37462,0.0,0.0,1.0,0.0,1.0,0.0
37480,0.0,0.0,0.0,0.0,1.0,0.0
37489,0.0,0.0,1.0,0.0,1.0,0.0
37497,0.0,0.25,1.0,0.0,0.0,0.0
37507,0.0,0.0,0.0,0.0,0.0,1.0
37514,0.0,0.0,0.0,0.0,0.0,1.0
37549,0.0,0.0,0.0,0.0,0.0,1.0
37571,0.0,0.0,0.0,0.0,1.0,0.0
37598,0.25,0.0,1.0,0.0,0.0,1.0
37625,0.0,0.25,1.0,0.0,1.0,0.0
37637,0.0,0.0,1.0,0.0,1.0,0.0
37669,0.0,0.0,0.0,0.0,0.0,1.0
37710,0.0,0.25,0.0,0.0,0.0,1.0
37726,0.0,0.25,0.0,0.0,1.0,0.0
37737,0.0,0.0,0.0,0.0,1.0,0.0
37795,0.0,0.0,1.0,0.0,1.0,0.0
37798,0.0,0.25,1.0,0.0,0.0,1.0
37801,0.0,0.0,0.0,0.0,0.0,1.0
37860,0.25,0.0,1.0,0.0,1.0,0.0
37874,0.0,0.0,0.0,0.0,0.0,1.0
37882,0.0,0.0,0.0,0.0,0.0,1.0
37944,0.0,0.0,0.0,0.0,1.0,0.0
38005,0.0,0.0,1.0,0.0,0.0,1.0
38046,0.0,0.25,1.0,0.0,0.0,1.0
38066,0.0,0.0,1.0,0.0,0.0,1.0
38148,0.25,0.0,1.0,0.0,1.0,0.0
38153,0.25,0.0,1.0,0.0,0.0,1.0
38174,0.0,0.0,0.0,0.0,0.0,1.0
38179,0.0,0.0,0.0,0.0,0.0,1.0
38238,0.0,0.0,1.0,0.0,0.0,1.0
38274,0.0,0.0,1.0,0.0,0.0,1.0
38280,0.0,0.0,0.0,0.0,0.0,1.0
38351,0.0,0.0,0.0,0.0,1.0,0.0
38452,0.25,0.0,1.0,0.0,1.0,0.0
38467,0.0,0.0,0.0,0.0,0.0,1.0
38469,0.0,0.0,0.0,0.0,0.0,1.0
38489,0.0,0.0,1.0,0.0,1.0,0.0
38492,0.0,0.0,0.0,0.0,0.0,0.0
38523,0.0,0.0,0.0,0.0,0.0,1.0
38628,0.0,0.0,1.0,0.0,0.0,1.0
38643,0.0,0.0,0.0,0.0,1.0,0.0
38645,0.0,0.0,0.0,0.0,1.0,0.0
38646,0.0,0.0,0.0,0.0,1.0,0.0
38700,0.0,0.0,1.0,0.0,0.0,1.0
38752,0.0,0.0,0.0,0.0,0.0,1.0
38764,0.0,0.0,1.0,0.0,1.0,0.0
38770,0.0,0.0,0.0,0.0,0.0,1.0
38802,0.0,0.0,0.0,0.0,1.0,0.0
38851,0.0,0.25,0.0,0.0,0.0,1.0
38858,0.0,0.0,0.0,1.0,0.0,1.0
38939,0.0,0.0,1.0,0.0,0.0,0.0
38959,0.0,0.0,1.0,0.0,0.0,1.0
38974,0.0,0.0,0.0,0.0,0.0,1.0
38992,0.0,0.0,0.0,0.0,1.0,0.0
39037,0.0,0.0,0.0,0.0,0.0,1.0
39040,0.0,0.5,0.0,0.0,1.0,0.0
39065,0.0,0.0,1.0,0.0,0.0,1.0
39081,0.0,0.0,1.0,0.0,0.0,1.0
39088,0.0,0.0,1.0,0.0,0.0,1.0
39185,0.0,0.0,0.0,0.0,0.0,1.0
39285,0.0,0.25,0.0,0.0,1.0,0.0
39288,0.0,0.0,0.0,0.0,1.0,0.0
39304,0.0,0.25,0.0,1.0,1.0,0.0
39313,0.0,0.0,1.0,0.0,0.0,1.0
39354,0.0,0.25,1.0,0.0,1.0,0.0
39362,0.0,0.0,1.0,0.0,0.0,1.0
39385,0.0,0.0,1.0,0.0,0.0,1.0
39390,0.0,0.0,1.0,0.0,0.0,0.0
39391,0.0,0.0,0.0,0.0,0.0,0.0
39422,0.0,0.0,0.0,0.0,0.0,1.0
39423,0.0,0.0,0.0,0.0,1.0,0.0
39528,0.0,0.0,1.0,0.0,1.0,0.0
39529,0.0,0.0,1.0,0.0,1.0,0.0
39596,0.0,0.0,0.0,0.0,0.0,1.0
39688,0.0,0.0,0.0,0.0,1.0,0.0
39783,0.0,0.0,1.0,0.0,1.0,0.0
39787,0.0,0.25,0.0,0.0,1.0,0.0
39798,0.25,0.0,0.0,0.0,0.0,1.0
39810,0.0,0.0,0.0,0.0,0.0,1.0
39838,0.0,0.0,0.0,0.0,1.0,0.0
39854,0.0,0.0,1.0,0.0,1.0,0.0
39864,0.0,0.0,1.0,0.0,1.0,0.0
39963,0.0,0.0,0.0,0.0,0.0,1.0
40000,0.0,0.0,0.0,0.0,1.0,0.0
40051,0.0,0.25,1.0,0.0,1.0,0.0
40061,0.0,0.0,0.0,0.0,0.0,1.0
40073,0.0,0.0,0.0,0.0,0.0,1.0
40077,0.0,0.0,1.0,0.0,0.0,1.0
40155,0.0,0.0,1.0,0.0,0.0,1.0
40169,0.0,0.0,0.0,0.0,1.0,0.0
40178,0.0,0.0,0.0,0.0,0.0,1.0
40195,0.0,0.0,0.0,0.0,1.0,0.0
40269,0.0,0.0,1.0,0.0,0.0,1.0
40276,0.0,0.0,0.0,0.0,0.0,1.0
40338,0.0,0.0,0.0,0.0,0.0,1.0
40359,0.0,0.25,0.0,0.0,1.0,0.0
40414,0.0,0.25,1.0,0.0,1.0,0.0
40440,0.0,0.25,0.0,0.0,0.0,1.0
40538,0.0,0.0,1.0,0.0,0.0,1.0
40678,0.0,0.0,0.0,0.0,0.0,1.0
40747,0.0,0.25,1.0,0.0,1.0,0.0
40810,0.0,0.0,1.0,0.0,1.0,0.0
40875,0.0,0.25,1.0,0.0,1.0,0.0
40941,0.0,0.25,1.0,0.0,0.0,1.0
40976,0.0,0.0,0.0,0.0,1.0,0.0
41004,0.0,0.25,1.0,0.0,0.0,1.0
41051,0.0,0.0,0.0,0.0,0.0,1.0
41086,0.0,0.0,0.0,0.0,0.0,1.0
41096,0.0,0.25,0.0,0.0,0.0,1.0
41114,0.0,0.25,1.0,0.0,1.0,0.0
41137,0.0,0.0,1.0,0.0,0.0,1.0
41257,0.0,0.0,0.0,0.0,1.0,0.0
41290,0.0,0.0,0.0,0.0,1.0,0.0
41331,0.0,0.25,1.0,0.0,1.0,0.0
41334,0.0,0.0,0.0,0.0,1.0,0.0
41367,0.0,0.0,1.0,0.0,0.0,1.0
41450,0.0,0.25,0.0,0.0,0.0,1.0
41478,0.25,0.0,1.0,0.0,0.0,0.0
41540,0.0,0.0,0.0,0.0,0.0,1.0
41542,0.0,0.0,1.0,0.0,0.0,1.0
41543,0.0,0.25,1.0,0.0,0.0,1.0
41590,0.0,0.25,0.0,0.0,0.0,0.0
41612,0.0,0.25,0.0,0.0,1.0,0.0
41650,0.0,0.0,0.0,1.0,0.0,0.0
41657,0.0,0.25,1.0,0.0,0.0,1.0
41670,0.0,0.0,1.0,0.0,0.0,1.0
41813,0.0,0.25,1.0,0.0,0.0,1.0
41827,0.0,0.0,0.0,0.0,0.0,1.0
41838,0.0,0.0,0.0,0.0,0.0,1.0
41905,0.0,0.25,1.0,0.0,1.0,0.0
41978,0.0,0.0,1.0,0.0,0.0,1.0
42004,0.0,0.0,0.0,0.0,0.0,0.0
42011,0.0,0.0,1.0,0.0,1.0,0.0
42034,0.0,0.25,1.0,0.0,0.0,1.0
42052,0.0,0.0,1.0,0.0,0.0,0.0
42062,0.0,0.0,0.0,0.0,1.0,0.0
42075,0.0,0.25,0.0,0.0,1.0,0.0
42118,0.25,0.0,0.0,0.0,1.0,0.0
42169,0.0,0.0,1.0,0.0,0.0,1.0
42170,0.0,0.0,0.0,0.0,0.0,1.0
42178,0.0,0.0,0.0,0.0,0.0,1.0
42240,0.0,0.0,1.0,0.0,1.0,0.0
42254,0.0,0.25,0.0,0.0,0.0,1.0
42262,0.0,0.0,0.0,0.0,1.0,0.0
42275,0.0,0.0,0.0,0.0,1.0,0.0
42305,0.0,0.0,0.0,0.0,1.0,0.0
42340,0.0,0.25,0.0,0.0,0.0,1.0
42376,0.0,0.25,0.0,0.0,0.0,1.0
42387,0.0,0.0,1.0,0.0,0.0,1.0
42420,0.0,0.0,0.0,0.0,0.0,1.0
42489,0.0,0.0,0.0,0.0,1.0,0.0
42517,0.0,0.0,1.0,0.0,1.0,0.0
42530,0.0,0.0,1.0,0.0,0.0,1.0
42538,0.0,0.0,1.0,0.0,0.0,1.0
42571,0.0,0.0,0.0,0.0,0.0,1.0
42606,0.0,0.0,0.0,0.0,1.0,0.0
42609,0.0,0.0,0.0,0.0,1.0,0.0
42643,0.0,0.0,1.0,0.0,0.0,1.0
42679,0.0,0.0,0.0,0.0,0.0,1.0
42749,0.0,0.0,1.0,0.0,0.0,1.0
42766,0.0,0.0,0.0,0.0,1.0,0.0
42780,0.0,0.0,0.0,0.0,1.0,0.0
42831,0.0,0.0,0.0,0.0,0.0,1.0
42884,0.0,0.0,0.0,0.0,1.0,0.0
42947,0.0,0.0,0.0,0.0,0.0,1.0
42953,0.0,0.0,0.0,0.0,0.0,1.0
43045,0.0,0.0,0.0,0.0,0.0,1.0
43054,0.25,0.0,1.0,0.0,1.0,0.0
43079,0.0,0.0,0.0,0.0,0.0,1.0
43170,0.0,0.0,0.0,0.0,0.0,1.0
43245,0.0,0.25,0.0,1.0,1.0,0.0
43269,0.0,0.0,1.0,0.0,1.0,0.0
43271,0.0,0.0,0.0,0.0,0.0,1.0
43364,0.0,0.0,0.0,0.0,0.0,1.0
43377,0.0,0.0,0.0,0.0,1.0,0.0
43423,0.0,0.25,0.0,0.0,1.0,0.0
43493,0.0,0.0,0.0,0.0,1.0,0.0
43525,0.0,0.0,1.0,0.0,0.0,1.0
43563,0.0,0.0,1.0,0.0,0.0,0.0
43566,0.0,0.0,0.0,0.0,0.0,0.0
43598,0.0,0.0,0.0,0.0,0.0,1.0
43604,0.0,0.0,0.0,0.0,0.0,1.0
43633,0.0,0.0,1.0,0.0,1.0,0.0
43636,0.0,0.0,1.0,0.0,0.0,1.0
43648,0.0,0.0,0.0,0.0,0.0,1.0
43657,0.0,0.0,0.0,0.0,0.0,1.0
43700,0.0,0.0,0.0,0.0,0.0,1.0
43724,0.25,0.0,1.0,0.0,0.0,1.0
43769,0.0,0.0,1.0,0.0,0.0,1.0
43778,0.0,0.0,0.0,0.0,1.0,0.0
43806,0.0,0.0,0.0,0.0,0.0,1.0
43824,0.0,0.0,1.0,0.0,0.0,1.0
43842,0.0,0.0,0.0,0.0,0.0,1.0
43849,0.0,0.0,0.0,0.0,0.0,1.0
43853,0.0,0.0,1.0,0.0,0.0,1.0
43908,0.0,0.0,0.0,0.0,1.0,0.0
43999,0.0,0.0,0.0,0.0,0.0,1.0
44066,0.0,0.25,0.0,1.0,0.0,1.0
44080,0.0,0.0,0.0,0.0,0.0,1.0
44175,0.0,0.0,0.0,0.0,1.0,0.0
44216,0.0,0.0,0.0,0.0,0.0,1.0
44290,0.0,0.25,1.0,0.0,0.0,1.0
44296,0.0,0.0,0.0,0.0,0.0,1.0
44299,0.25,0.0,1.0,0.0,0.0,1.0
44347,0.0,0.0,1.0,0.0,0.0,1.0
44375,0.0,0.0,1.0,0.0,0.0,1.0
44573,0.0,0.0,0.0,0.0,0.0,1.0
44586,0.25,0.0,1.0,0.0,0.0,1.0
44595,0.0,0.25,0.0,0.0,1.0,0.0
44789,0.0,0.0,0.0,0.0,0.0,1.0
44811,0.0,0.0,1.0,0.0,1.0,0.0
44869,0.0,0.25,0.0,1.0,0.0,1.0
44981,0.0,0.0,0.0,0.0,0.0,1.0
45027,0.0,0.25,0.0,0.0,1.0,0.0
45128,0.0,0.25,1.0,0.0,0.0,1.0
45138,0.0,0.0,0.0,0.0,1.0,0.0
45173,0.0,0.0,1.0,0.0,1.0,0.0
45177,0.0,0.0,1.0,0.0,1.0,0.0
45184,0.0,0.25,1.0,0.0,0.0,1.0
45316,0.0,0.25,0.0,0.0,0.0,1.0
45319,0.0,0.25,0.0,0.0,0.0,1.0
45340,0.0,0.0,0.0,0.0,0.0,1.0
45344,0.0,0.0,0.0,0.0,0.0,1.0
45348,0.0,0.0,0.0,0.0,0.0,1.0
45356,0.0,0.0,1.0,0.0,0.0,1.0
45365,0.5,0.0,1.0,0.0,0.0,1.0
45378,0.25,0.0,1.0,0.0,0.0,1.0
45437,0.0,0.0,1.0,0.0,0.0,1.0
45440,0.0,0.0,0.0,1.0,0.0,1.0
45446,0.0,0.0,1.0,0.0,0.0,1.0
45554,0.0,0.0,1.0,0.0,0.0,1.0
45613,0.0,0.0,1.0,0.0,1.0,0.0
45680,0.0,0.0,1.0,0.0,1.0,0.0
45737,0.0,0.0,0.0,0.0,0.0,1.0
45743,0.0,0.25,0.0,0.0,0.0,1.0
45770,0.0,0.0,1.0,0.0,0.0,1.0
45775,0.0,0.0,0.0,0.0,0.0,1.0
45871,0.0,0.25,0.0,0.0,0.0,1.0
45974,0.0,0.0,0.0,0.0,1.0,0.0
45991,0.0,0.0,0.0,0.0,0.0,1.0
46096,0.0,0.0,1.0,0.0,0.0,0.0
46148,0.0,0.0,1.0,0.0,0.0,1.0
46285,0.0,0.0,0.0,0.0,1.0,0.0
46336,0.0,0.0,0.0,0.0,0.0,1.0
46368,0.0,0.0,0.0,0.0,0.0,1.0
46371,0.0,0.0,1.0,0.0,0.0,1.0
46439,0.0,0.0,0.0,0.0,0.0,1.0
46452,0.25,0.0,1.0,0.0,0.0,1.0
46464,0.0,0.0,0.0,0.0,0.0,1.0
46541,0.0,0.0,0.0,0.0,0.0,1.0
46553,0.0,0.0,1.0,0.0,0.0,1.0
46560,0.0,0.25,0.0,0.0,1.0,0.0
46577,0.0,0.0,0.0,0.0,0.0,1.0
46655,0.0,0.0,0.0,0.0,0.0,1.0
46673,0.0,0.0,1.0,0.0,0.0,1.0
46725,0.0,0.25,1.0,0.0,0.0,1.0
46737,0.0,0.0,1.0,0.0,0.0,1.0
46752,0.0,0.25,1.0,0.0,0.0,0.0
46759,0.0,0.0,0.0,0.0,1.0,0.0
46799,0.0,0.0,0.0,0.0,0.0,1.0
46813,0.0,0.0,0.0,0.0,1.0,0.0
46890,0.0,0.0,0.0,0.0,1.0,0.0
46985,0.0,0.0,0.0,0.0,0.0,1.0
47008,0.0,0.0,0.0,0.0,1.0,0.0
47042,0.0,0.0,0.0,0.0,0.0,1.0
47078,0.0,0.0,0.0,0.0,1.0,0.0
47089,0.0,0.0,1.0,0.0,0.0,1.0
47116,0.0,0.25,1.0,0.0,0.0,1.0
47123,0.0,0.0,0.0,0.0,0.0,1.0
47164,0.0,0.0,1.0,0.0,0.0,1.0
47167,0.0,0.0,0.0,0.0,0.0,1.0
47169,0.0,0.0,0.0,0.0,0.0,1.0
47179,0.0,0.0,1.0,0.0,1.0,0.0
47186,0.25,0.0,0.0,0.0,1.0,0.0
47263,0.0,0.25,1.0,0.0,1.0,0.0
47264,0.0,0.25,1.0,0.0,1.0,0.0
47335,0.0,0.0,1.0,0.0,1.0,0.0
47338,0.5,0.0,0.0,0.0,0.0,1.0
47383,0.0,0.0,1.0,0.0,0.0,0.0
47386,0.0,0.25,0.0,0.0,1.0,0.0
47512,0.0,0.0,1.0,0.0,1.0,0.0
47533,0.0,0.0,0.0,0.0,0.0,1.0
47546,0.0,0.0,1.0,0.0,0.0,1.0
47579,0.0,0.25,0.0,0.0,1.0,0.0
47636,0.0,0.0,0.0,0.0,0.0,1.0
47644,0.0,0.0,1.0,0.0,0.0,1.0
